x,v,phi,omega
5.427619615069986803e-02,3.438911483561431226e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.600734027600361847e-02,3.485609424628520470e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.776175018085155655e-02,3.531974997416407330e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.953926027320825820e-02,3.578010567525597568e-02,1.495996501709425219e+00,0.000000000000000000e+00
6.133970613962431290e-02,3.623718483719653993e-02,1.495996501709425219e+00,0.000000000000000000e+00
6.316292453684782537e-02,3.669101078045032549e-02,1.495996501709425219e+00,0.000000000000000000e+00
6.500875338349566823e-02,3.714160665950063528e-02,1.495996501709425219e+00,0.000000000000000000e+00
6.687703175178397186e-02,3.758899546403087627e-02,1.495996501709425219e+00,0.000000000000000000e+00
6.876759985931749086e-02,3.803320002009751705e-02,1.495996501709425219e+00,0.000000000000000000e+00
7.068029906093740988e-02,3.847424299129467012e-02,1.495996501709425219e+00,0.000000000000000000e+00
7.261497184062717936e-02,3.891214687991041699e-02,1.495996501709425219e+00,0.000000000000000000e+00
7.457146180347591635e-02,3.934693402807488277e-02,1.495996501709425219e+00,0.000000000000000000e+00
7.654961366769907904e-02,3.977862661890014390e-02,1.495996501709425219e+00,0.000000000000000000e+00
7.854927325671587357e-02,4.020724667761203103e-02,1.495996501709425219e+00,0.000000000000000000e+00
8.057028749128306022e-02,4.063281607267386214e-02,1.495996501709425219e+00,0.000000000000000000e+00
8.261250438168477039e-02,4.105535651690218890e-02,1.495996501709425219e+00,0.000000000000000000e+00
8.467577301997789019e-02,4.147488956857459802e-02,1.495996501709425219e+00,0.000000000000000000e+00
8.675994357229263598e-02,4.189143663252963695e-02,1.495996501709425219e+00,0.000000000000000000e+00
8.886486727118793338e-02,4.230501896125887784e-02,1.495996501709425219e+00,0.000000000000000000e+00
9.099039640806123874e-02,4.271565765599126541e-02,1.495996501709425219e+00,0.000000000000000000e+00
9.313638432561233138e-02,4.312337366776967940e-02,1.495996501709425219e+00,0.000000000000000000e+00
9.530268541036077123e-02,4.352818779851990588e-02,1.495996501709425219e+00,0.000000000000000000e+00
9.748915508521659168e-02,4.393012070211193415e-02,1.495996501709425219e+00,0.000000000000000000e+00
9.969564980210390837e-02,4.432919288541374570e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.019220270346370000e-01,4.472542470933758840e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.041681452708485139e-01,4.511883638987879835e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.064338640059694641e-01,4.550944799914723171e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.087190437352605482e-01,4.589727946639136219e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.110235459468945640e-01,4.628235057901507188e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.133472331148894369e-01,4.666468098358723254e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.156899686920915549e-01,4.704429018684407049e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.180516171032090500e-01,4.742119755668442599e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.204320437378946645e-01,4.779542232315790729e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.228311149438778421e-01,4.816698357944602243e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.252486980201457101e-01,4.853590028283633062e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.276846612101725786e-01,4.890219125568963376e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.301388736951976932e-01,4.926587518640033331e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.326112055875506845e-01,4.962697063034990363e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.351015279240246891e-01,4.998549601085361394e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.376097126592965569e-01,5.034146962010049159e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.401356326593938828e-01,5.069490962008658258e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.426791616952085839e-01,5.104583404354162690e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.452401744360565516e-01,5.139426079484905874e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.478185464432832386e-01,5.174020765095953267e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.504141541639147372e-01,5.208369226229789262e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.530268749243540172e-01,5.242473215366370842e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.556565869241220146e-01,5.276334472512542173e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.583031692296433257e-01,5.309954725290809419e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.609665017680760868e-01,5.343335689027484126e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.636464653211857911e-01,5.376479066840202797e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.663429415192627103e-01,5.409386549724818499e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.690558128350825584e-01,5.442059816641677678e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.717849625779102329e-01,5.474500534601282192e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.745302748875461329e-01,5.506710358749340728e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.772916347284149152e-01,5.538690932451215132e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.800689278836963281e-01,5.570443887375766540e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.828620409494977894e-01,5.601970843578602671e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.856708613290684040e-01,5.633273409584736713e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.884952772270542809e-01,5.664353182470652920e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.913351776437945961e-01,5.695211747945791436e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.941904523696583729e-01,5.725850680433451634e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.970609919794214793e-01,5.756271543151121606e-02,1.495996501709425219e+00,0.000000000000000000e+00
1.999466878266837055e-01,5.786475888190232425e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.028474320383255869e-01,5.816465256595348271e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.057631175090045839e-01,5.846241178442791037e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.086936378956905092e-01,5.875805172918706354e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.116388876122399232e-01,5.905158748396571733e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.145987618240089434e-01,5.934303402514157222e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.175731564425046338e-01,5.963240622249933037e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.205619681200742255e-01,5.991971883998938736e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.235650942446323619e-01,6.020498653648108378e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.265824329344257038e-01,6.048822386651060701e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.296138830328348646e-01,6.076944528102358467e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.326593441032133447e-01,6.104866512811236989e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.357187164237632138e-01,6.132589765374810153e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.387919009824472083e-01,6.160115700250753251e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.418787994719370782e-01,6.187445721829469558e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.449793142845979321e-01,6.214581224505743434e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.480933485075081657e-01,6.241523592749883415e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.512208059175149444e-01,6.268274201178358762e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.543615909763247696e-01,6.294834414623932950e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.575156088256292386e-01,6.321205588205297543e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.606827652822651387e-01,6.347389067396214113e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.638629668334091516e-01,6.373386188094157245e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.670561206318069480e-01,6.399198276688475295e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.702621344910358658e-01,6.424826650128062644e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.734809168808015611e-01,6.450272615988553171e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.767123769222681884e-01,6.475537472539029393e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.799564243834216093e-01,6.500622508808266697e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.832129696744656311e-01,6.525529004650494624e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.864819238432511628e-01,6.550258230810701576e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.897631985707379010e-01,6.574811448989462126e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.930567061664881012e-01,6.599189911907316075e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.963623595641925457e-01,6.623394863368681218e-02,1.495996501709425219e+00,0.000000000000000000e+00
2.996800723172284853e-01,6.647427538325310914e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.030097585942490568e-01,6.671289162939303408e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.063513331748039525e-01,6.694980954645661508e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.097047114449916760e-01,6.718504122214408181e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.130698093931422732e-01,6.741859865812256658e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.164465436055310943e-01,6.765049377063844793e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.198348312621229761e-01,6.788073839112532259e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.232345901323467330e-01,6.810934426680764764e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.266457385708996242e-01,6.833632306130009437e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.300681955135817969e-01,6.856168635520264176e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.335018804731603725e-01,6.878544564669140937e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.369467135352629539e-01,6.900761235210532696e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.404026153543002198e-01,6.922819780652857136e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.438695071494177746e-01,6.944721326436892328e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.473473107004766969e-01,6.966466989993193304e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.508359483440626203e-01,6.988057880799108945e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.543353429695234591e-01,7.009495100435382542e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.578454180150349440e-01,7.030779742642360997e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.613660974636946355e-01,7.051912893375794633e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.648973058396432489e-01,7.072895630862242877e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.684389682042140124e-01,7.093729025654089970e-02,1.495996501709425219e+00,0.000000000000000000e+00
