x,phi
-3.044566820845283003e-02,-1.864925211861504728e+00
-1.441861834859923912e-02,-2.411828439521324086e+00
9.201122774386200076e-03,-3.082124222833099836e+00
2.797094188742611093e-02,2.509217845679807102e+00
1.872267639373299472e-02,1.958243864060483785e+00
3.622366428594842036e-02,1.527702932568511640e+00
4.632869994316843321e-02,1.217025900666481197e+00
4.123167301649911798e-02,1.019249997729233526e+00
3.694022889119673303e-02,9.357190920322625560e-01
4.664388459037153989e-02,9.475363531689123819e-01
4.174786335773150031e-02,1.091049170977902216e+00
4.758332666182209236e-02,1.337508675567161021e+00
4.670703924595485945e-02,1.681654632461903720e+00
3.815902045605502196e-02,2.176135672607853344e+00
6.394324981209550951e-03,2.795874850591570482e+00
-2.556979532373557934e-02,-2.796358252010355372e+00
-4.220911276560448955e-02,-2.161232922862884820e+00
-4.962449273661480309e-02,-1.693210119246311152e+00
-1.519300829276838682e-02,-1.336467917597278010e+00
-3.489755258742896493e-02,-1.096765803915059401e+00
-4.413430217956658408e-02,-9.756302092982460650e-01
-1.439306665569251714e-02,-9.576160787453806833e-01
-3.776189966433884937e-02,-1.044254065973931667e+00
-3.652210985158223233e-02,-1.244329672893090155e+00
-4.219940128686477943e-02,-1.562469933880271000e+00
-3.010939330508071235e-02,-1.996679775413535474e+00
-6.682331206132773732e-03,-2.565836986561107924e+00
1.178445394601091573e-02,3.028832415567727310e+00
4.806213467442417564e-02,2.387005430641834014e+00
4.702132023860736143e-02,1.838104557126235328e+00
2.912139944695820576e-02,1.439856690765172420e+00
3.235225750999246030e-02,1.175150444572999442e+00
4.500518943765789703e-02,1.023063758363577991e+00
3.484123647273470320e-02,9.755844805303476308e-01
3.141591819943938962e-02,1.025929676135133972e+00
3.369241709602487089e-02,1.197497253356990754e+00
5.549947801691163668e-02,1.481822641041639743e+00
6.075918393553839114e-02,1.880273400658910132e+00
2.508271144862459640e-02,2.412934443128990747e+00
1.193430893708462802e-03,3.076109307305159302e+00
-4.332263422226873689e-02,-2.530766737226406882e+00
-5.647104660652062236e-02,-1.963919174288235148e+00
-4.492767476342349187e-02,-1.547270035448345737e+00
-5.661848665643053752e-02,-1.247546318871531668e+00
-5.724896099672902028e-02,-1.060958896155312914e+00
-4.176350595398880400e-02,-9.824978200608045498e-01
-3.388600605395304666e-02,-1.018784948494668718e+00
-3.757480269042259152e-02,-1.167260143184868149e+00
-4.265558614258214976e-02,-1.422798915181218149e+00
-3.215739630447651820e-02,-1.807737081008236046e+00
-2.079462947148172022e-02,-2.315251869946172381e+00
9.951084802741878843e-03,-2.950578612507435139e+00
1.736098909841769095e-02,2.651252230874509674e+00
