x,v,phi,omega
-3.283564289789345919e-02,-1.070401576723954001e-01,5.283050163450027981e+00,-4.863048866066606024e+00
-3.773188397219098128e-02,-7.528619747931619699e-02,4.986590602298807795e+00,-7.025546358949993575e+00
-3.861921032134394555e-02,6.094510110422143856e-02,4.576715936671167384e+00,-9.421115513323414348e+00
-2.932476145122885069e-02,3.313097755966531999e-01,4.037818103035654360e+00,-1.219563468388781402e+01
-4.963040487266309059e-03,6.139962655033532890e-01,3.360094970660343794e+00,-1.463597603354601340e+01
2.502627946394415936e-02,5.138611638092678291e-01,2.633766791808682228e+00,-1.380833929369079982e+01
4.270136354418521685e-02,1.951326373225055200e-01,2.012993150889165417e+00,-1.096576207415529502e+01
4.647966971331395081e-02,-2.039750249777888547e-02,1.531768102924817576e+00,-8.351281759743423905e+00
4.284675838994909947e-02,-1.065554251766397814e-01,1.172544666715725548e+00,-6.056170550712016265e+00
3.724643897404462944e-02,-1.070689643698347765e-01,9.232006264933715345e-01,-3.943579940540831608e+00
3.283705732738823740e-02,-6.494075776270158418e-02,7.757698065501883455e-01,-1.975615609813631934e+00
3.099432126438429747e-02,-7.701721514148149317e-03,7.239450395855626663e-01,-1.075454984885488852e-01
3.207057802298404758e-02,4.977765114564035309e-02,7.648915078866387329e-01,1.752723888505772987e+00
3.575336620537070825e-02,9.356461505760213515e-02,9.007369439616077500e-01,3.701627027775615364e+00
4.079449645224074439e-02,9.855074301951378957e-02,1.137437771718040391e+00,5.792026818406058375e+00
4.429258890772070495e-02,2.417572366708475862e-02,1.482818094070451176e+00,8.059351620164500574e+00
4.113380796628639258e-02,-1.734957672567111475e-01,1.948309802760986420e+00,1.062490103793191132e+01
2.489658869174278533e-02,-4.829144158197209435e-01,2.551293386756225523e+00,1.347347497417540474e+01
-4.434649210869810038e-03,-6.238869751993306734e-01,3.269325250527576276e+00,1.468307544727891845e+01
-2.999485122093332318e-02,-3.609797955563992522e-01,3.956347488469927232e+00,1.244984415663811461e+01
-4.048959624802464519e-02,-7.764640897087854432e-02,4.507243643805170841e+00,9.635104011952222436e+00
-4.008538226532731147e-02,7.183976147160323067e-02,4.926509377282147994e+00,7.188919673472636163e+00
-3.514749169138504242e-02,1.112056760092107049e-01,5.229940308116023395e+00,4.977336753902542377e+00
-3.001629023519633566e-02,8.685306352766400395e-02,5.426725792757412847e+00,2.917179402861348692e+00
-2.690947641780882388e-02,3.490439441785817692e-02,5.523694903699519543e+00,9.775818981433919141e-01
-2.663390373445150353e-02,-2.383337926592687256e-02,5.525362954758001877e+00,-9.100891740163499222e-01
-2.917909124368304671e-02,-7.543162341585618602e-02,5.431898079055412332e+00,-2.843345748328907518e+00
