x,v,phi,omega
2.168243796639948012e-02,-2.176110302072421093e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.157402011885643789e-02,-2.160622038137700526e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.146637392532210059e-02,-2.145244010489938055e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.135949389362038625e-02,-2.129975434532550664e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.125337457066527047e-02,-2.114815531253248348e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.114801054218256107e-02,-2.099763527184289862e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.104339643243366420e-02,-2.084818654363019066e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.093952690394130720e-02,-2.069980150292682290e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.083639665721721823e-02,-2.055247257903526723e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.073400043049174538e-02,-2.040619225514173768e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.063233299944539773e-02,-2.026095306793266899e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.053138917694228779e-02,-2.011674760721394051e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.043116381276549598e-02,-1.997356851553280625e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.033165179335429118e-02,-1.983140848780251368e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.023284804154323879e-02,-1.969026027092958108e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.013474751630316140e-02,-1.955011666344375499e-03,1.495996501709425219e+00,0.000000000000000000e+00
2.003734521248394171e-02,-1.941097051513058277e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.994063616055915047e-02,-1.927281472666659591e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.984461542637250969e-02,-1.913564224925711063e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.974927811088613913e-02,-1.899944608427658280e-03,1.495996501709425219e+00,0.000000000000000000e+00
