x,phi
1.238146917345907781e-02,1.493609117916910645e+00
2.536720202556993348e-02,1.492410410285333722e+00
2.023938414804152958e-02,1.494185441077378718e+00
5.107028119970614954e-02,1.497064414905783902e+00
2.305149589329872836e-02,1.495249996402079340e+00
1.947757414057887243e-02,1.498676408587381381e+00
3.198294532058879730e-02,1.499000902632118271e+00
2.587908015049155894e-02,1.495428859077521100e+00
2.319749740694860424e-02,1.490349972353024910e+00
2.007470033862894521e-02,1.498602141923209841e+00
2.470576376237367672e-02,1.495190174354355417e+00
2.139305905404945141e-02,1.490352362041411638e+00
3.205517797675691560e-02,1.499733142445983880e+00
2.327704995108122524e-02,1.496942020821990571e+00
2.135676555971460083e-02,1.494087023388156910e+00
2.767369927140485297e-02,1.485909149693296571e+00
2.554316571352955451e-02,1.488709065855668534e+00
4.927336831809622092e-03,1.501361290864215770e+00
2.860924897355072299e-02,1.490211290626517693e+00
2.531125326848152057e-02,1.487334716143947855e+00
2.278285987610776178e-02,1.489225815995021796e+00
2.134969421374660961e-02,1.490648212439818598e+00
1.722378523447362642e-02,1.496344920115685095e+00
3.201014781884975458e-02,1.486254688382710576e+00
1.370511495596125201e-02,1.495678427221662998e+00
-3.104871662341641969e-03,1.490947287293634682e+00
1.204624951411324002e-02,1.505037291808473787e+00
1.604837924113390255e-02,1.493479493371001388e+00
1.007311923020446677e-02,1.502769122865820872e+00
1.186625178040931136e-02,1.493377780917279241e+00
1.795563152714695077e-03,1.504233588798099097e+00
3.497371921968759484e-02,1.499727986396001578e+00
1.668342451037415491e-02,1.512212126057269845e+00
1.701941098700173599e-02,1.493765148973500656e+00
4.116062911975740257e-02,1.497630628167531119e+00
3.557532588036146221e-03,1.495235561527847867e+00
1.457631497596527381e-02,1.492499885522387437e+00
2.304796638664186395e-02,1.485849608513828857e+00
2.881086223495012144e-02,1.496242799604283968e+00
1.996522678831166853e-02,1.484756001747695953e+00
2.592061308745544773e-02,1.498298079523586734e+00
1.716689932939558655e-02,1.504459576629442852e+00
8.237159948033439053e-03,1.495895587556988815e+00
1.695430922992853529e-02,1.500386318500990912e+00
4.474796795188987208e-03,1.492172911372173116e+00
1.176845217266673203e-02,1.498151732328496077e+00
1.454538176707979857e-02,1.500133810464474804e+00
8.025877466106506528e-03,1.493596130850466608e+00
2.544793001459017684e-02,1.491540660585295441e+00
2.427274238191308789e-02,1.498565076866126500e+00
2.779232346227538536e-02,1.492067395978522670e+00
8.418486914612654040e-03,1.492450044493131456e+00
1.939937094140566434e-02,1.495504348705082531e+00
2.637576736924333864e-02,1.484918149575290558e+00
1.653627891581137266e-02,1.491555619140990219e+00
3.305673450542416514e-02,1.486529326876756096e+00
2.880589806122791849e-02,1.492445041014102358e+00
2.159937215845510183e-02,1.496231627555816290e+00
2.048934750697166060e-02,1.490222837059799188e+00
2.794322941448752762e-02,1.497118391459527409e+00
1.091776167210427653e-02,1.493474563249248988e+00
2.846561682473599392e-03,1.488171180020123163e+00
2.299118854434194226e-02,1.505234227885885012e+00
7.691703646420876284e-03,1.488437557869350725e+00
1.381441579933610081e-02,1.494076417507924193e+00
1.443482615781702810e-02,1.490286370880706812e+00
-7.425109965760897518e-03,1.492900937472578571e+00
2.741032483091044442e-02,1.493820048701946179e+00
1.553908662219296091e-02,1.493875354754518714e+00
8.057528135646131046e-03,1.501556107299185205e+00
1.861452142624878126e-02,1.490856292598389921e+00
9.428317947420064571e-04,1.497649912454116050e+00
2.771524969193361193e-02,1.491677064978298883e+00
1.782419745124279656e-02,1.489840528849543322e+00
2.543474846817373944e-02,1.500724801966448085e+00
2.280116384476080227e-02,1.497554960252925227e+00
1.708254090452034774e-02,1.496956294462146175e+00
1.021328442162695339e-02,1.505739531123567065e+00
8.132550268844074282e-03,1.505330491521351899e+00
1.729563080274036310e-02,1.496926056159846752e+00
3.602365873303193383e-02,1.498664044030579401e+00
1.012103323445826507e-02,1.492833613054448616e+00
-8.855513957112863543e-03,1.496383501455461618e+00
-2.252578142704908526e-04,1.489048934375100552e+00
1.241505987013421380e-02,1.501888180227116010e+00
2.011188593858801582e-02,1.491125056063447696e+00
2.819082256737378764e-02,1.491900979613081768e+00
7.125288964599352237e-03,1.491205467506298010e+00
2.674754426221130285e-02,1.500130956580322916e+00
2.153864379941290014e-02,1.501752243623323491e+00
2.951706350407233559e-02,1.498846982621732549e+00
2.226472124171921183e-03,1.492125371768060704e+00
1.918018924768928601e-02,1.493569242447253087e+00
2.255421380310243876e-02,1.488882200716952875e+00
5.726472112283491345e-03,1.494178107309895198e+00
-1.358084220525959326e-03,1.499753386841014891e+00
2.851912000269751085e-03,1.484177201235910681e+00
6.957197191874929174e-03,1.496740489127313500e+00
1.974615214744068065e-02,1.491774812793390748e+00
1.740336439152015413e-02,1.501699558174662386e+00
5.599888554663583207e-03,1.490559531494396017e+00
2.865482321161549190e-02,1.486868715858060241e+00
2.144925694924402701e-02,1.494916079317996305e+00
5.951022832122405959e-03,1.490638725422961164e+00
-3.301032854227815838e-03,1.498647672229978189e+00
1.138221021857785398e-02,1.505266856959425859e+00
1.471173269564095970e-02,1.500311513159279464e+00
2.292447476592026495e-02,1.490443619617463078e+00
1.301306655399841680e-02,1.490421278742772193e+00
1.920439271297534611e-02,1.499156763430469219e+00
2.203485757302946560e-02,1.498971020784547248e+00
1.470429316367635221e-02,1.496444147133948244e+00
-3.213877833490880881e-04,1.510296469132123232e+00
2.966715024898911729e-02,1.497138304160706257e+00
1.340541512063549850e-02,1.503634646770152905e+00
1.597199839493662274e-02,1.501766033300766301e+00
1.029459830335180924e-02,1.499392695663522401e+00
2.244971900880964391e-02,1.503049602637513082e+00
2.296375289293955263e-02,1.494052933964666208e+00
3.476576070841419855e-03,1.495254160632764062e+00
2.647400175865960090e-03,1.500930621546090249e+00
1.644996746604372381e-02,1.498726622704397160e+00
1.436997650592645830e-02,1.498486133229525619e+00
2.091580727535354012e-02,1.494294110530825836e+00
1.891164218689692436e-02,1.493415665731730568e+00
2.448518145958050729e-02,1.496028145263927911e+00
9.401032265906361304e-03,1.502188122472230658e+00
1.546585720210880491e-02,1.492190247739640707e+00
2.082463485512792492e-02,1.499870748113783181e+00
8.955324660531172043e-04,1.494581490183328532e+00
2.242058952618102702e-02,1.501590540927465911e+00
4.585753856267317172e-03,1.499608936002314596e+00
5.041921536613478902e-03,1.498203701095053741e+00
2.031686073954789423e-02,1.495435691018074831e+00
1.408010687328153238e-02,1.499049991965428097e+00
1.212284909042703196e-03,1.500729277463925371e+00
5.760031282113980272e-03,1.499240643468739753e+00
3.632752680087103503e-02,1.488770082359752278e+00
1.217033528088923983e-02,1.492984023886772205e+00
2.693253201928151250e-02,1.497913324317192263e+00
2.322174302010971553e-02,1.499052743278415312e+00
3.503661255347310238e-02,1.497425917618285363e+00
-2.581360639656152256e-03,1.501531439453417160e+00
2.845591255889073565e-02,1.500226930493231858e+00
1.543875104076332556e-02,1.499093504175431191e+00
2.094455367560939252e-02,1.496684297083475723e+00
6.434449158590663242e-03,1.502205421583668210e+00
1.396636268194243954e-02,1.490555327679970565e+00
5.667802705159307244e-03,1.500074884015375476e+00
2.311144935074248286e-02,1.503713790731153299e+00
2.214905803360445874e-02,1.497898655633749909e+00
1.149534573664671294e-02,1.500947060101382791e+00
5.021565768793487608e-03,1.490672246070652962e+00
2.370785605168963459e-02,1.498192886907095955e+00
2.024586037966141783e-02,1.489342088557938037e+00
7.838356457394026616e-03,1.497496106622811407e+00
7.510453274876779592e-03,1.494879321065829103e+00
1.306587673223368398e-02,1.501390017507890029e+00
5.211548349654301915e-03,1.493382874932025484e+00
2.145907166616589298e-02,1.496967612263739866e+00
3.029141915887652997e-02,1.500342881499350911e+00
1.914938552966578139e-02,1.489943698979104170e+00
-3.201407425887422414e-04,1.501013859249818116e+00
1.451628502588924938e-02,1.491034945619463370e+00
6.989642754259673720e-03,1.497387655597314238e+00
-3.025691339701527816e-03,1.504267520198789843e+00
2.045880176705571624e-02,1.495533043430977704e+00
2.061054597402840402e-02,1.487775030274514076e+00
5.215371288059612517e-03,1.495320079656747625e+00
-8.614707636714222239e-03,1.493046158785835242e+00
5.421781933367317112e-03,1.489634790595257163e+00
1.167028978175939716e-02,1.496420926890555947e+00
9.181964929954903806e-03,1.499433883995836103e+00
7.843668375188603964e-03,1.504354851584796204e+00
3.053389786809764667e-02,1.503187504842401045e+00
-2.743177684760671198e-05,1.493061214758262700e+00
3.417916465116150465e-03,1.495288413307857889e+00
6.909067732782844459e-03,1.492323207555493747e+00
-2.975262388442593414e-03,1.494858445270383696e+00
1.065210740105416998e-02,1.505091939220243535e+00
2.449844534506045654e-02,1.509783775599468303e+00
8.206853497783016260e-03,1.482053957420147672e+00
1.026336075679099881e-02,1.491720123924525909e+00
7.349761740562147858e-03,1.491698290639636770e+00
1.025848978591617673e-02,1.498504948502944689e+00
6.951722467016421651e-03,1.488589420200093993e+00
3.266812675228138174e-03,1.488106130823390938e+00
7.001480391338860652e-03,1.498521781760726146e+00
9.901623028641191870e-03,1.499975242147005616e+00
-1.090135696581047073e-03,1.496952096669882160e+00
3.379725748104312096e-03,1.495140804492598896e+00
2.305756292147585762e-02,1.488140567050811214e+00
2.774742366749623212e-02,1.493091015611124339e+00
1.329000193003799894e-02,1.489793818021569516e+00
1.425146735522384023e-02,1.504810823135388942e+00
1.097755776901587418e-02,1.491640406913052885e+00
1.534892810752461201e-02,1.498003340670496675e+00
7.892924444984983703e-03,1.505134073023954411e+00
1.677958463270155104e-04,1.493220733532307776e+00
1.695798564577549392e-02,1.495930944180653199e+00
8.503939009746842512e-03,1.496009427852047491e+00
1.367923041126045680e-02,1.497456601399653975e+00
3.077760149322207074e-03,1.490941408818991176e+00
3.946619847344632996e-03,1.498547503383882429e+00
1.579726540098147503e-02,1.485619875334374340e+00
6.524461867562542268e-03,1.498685773193146220e+00
