x,phi
9.024899619291154584e-01,1.494907303409271471e+00
8.816569577423915005e-01,1.499988700517531859e+00
8.955342719907184446e-01,1.506934817225002332e+00
8.945470493214829899e-01,1.501239941435726699e+00
9.076802838749297164e-01,1.498311929561320088e+00
8.976911901292582430e-01,1.501884016922074183e+00
9.009553004486949845e-01,1.505109770561551485e+00
9.054468411803252570e-01,1.496292717981835496e+00
9.034683280649891124e-01,1.491127358868159059e+00
9.018139166039573773e-01,1.496386983006669391e+00
9.082463709737386148e-01,1.500194037372858391e+00
9.096279230036452557e-01,1.490922727589138574e+00
9.139781760912223385e-01,1.503776927788308404e+00
9.132780132667447370e-01,1.497989641251709747e+00
9.011980929834817466e-01,1.499739681979333605e+00
8.949475691011320455e-01,1.497248179461332374e+00
9.008260314396754342e-01,1.495277854465437928e+00
9.000613339386442924e-01,1.491661596344795671e+00
8.844493136139944811e-01,1.488944372105448499e+00
8.977679786521188809e-01,1.488037610567111368e+00
8.988903140085890975e-01,1.483040535477693433e+00
8.985730450986953999e-01,1.495498743966932498e+00
9.174069603575666365e-01,1.487392738519498048e+00
9.026901756156335832e-01,1.493914426635474912e+00
8.972642909508999898e-01,1.500964249909781945e+00
9.053815135612787168e-01,1.501313988789486187e+00
9.081599699335533016e-01,1.496067603748236108e+00
8.914230273903103186e-01,1.487552001187551820e+00
9.103520530523940835e-01,1.492721603645748463e+00
8.995053485615501776e-01,1.493696353082048400e+00
8.872938531708497445e-01,1.490324058192149526e+00
8.938878621002496194e-01,1.480662021660671845e+00
9.005978599001226437e-01,1.501666180312654086e+00
9.088294499216630351e-01,1.513654446733892600e+00
9.004008861746979342e-01,1.496299906234342059e+00
9.169395997538398735e-01,1.495727357181868777e+00
9.073268185673929453e-01,1.498429502674882174e+00
8.892200735448664295e-01,1.503667169681678573e+00
9.043870585886382152e-01,1.492339362805281233e+00
9.061673190695721525e-01,1.499413899836899322e+00
8.874141461240295792e-01,1.482066667844176067e+00
9.216645335693967045e-01,1.500982122465848390e+00
8.918794632737586658e-01,1.492325311764764573e+00
9.057787410558375552e-01,1.495374515701620277e+00
9.024694033189981646e-01,1.492163464763284653e+00
8.874378927817294649e-01,1.490700489100826198e+00
8.914424350432713640e-01,1.502755742566825869e+00
9.116111018024644075e-01,1.494070321199627127e+00
8.914085480861925204e-01,1.489916324145922566e+00
8.964012917473489495e-01,1.493596234645083953e+00
8.862354957037003045e-01,1.491815771832616599e+00
8.899329836592819731e-01,1.487613910366533565e+00
9.013201759704684290e-01,1.498216013300143867e+00
9.016655773515696026e-01,1.503149375059185777e+00
8.977730776495440601e-01,1.504153878645124287e+00
8.990476886473025564e-01,1.496985286536495874e+00
9.047442050412443093e-01,1.501200982238940718e+00
8.911301741767985174e-01,1.489681773421267508e+00
9.094920777568352710e-01,1.495301793887295227e+00
8.870699353110256258e-01,1.497751126976580638e+00
9.189255107652105625e-01,1.502505540586114741e+00
8.884115959164288201e-01,1.500384322128214043e+00
9.165465566889782201e-01,1.492397872504313217e+00
9.106814155582116932e-01,1.501831362180579665e+00
8.948894379112659614e-01,1.492623204931925462e+00
9.040501344194232791e-01,1.489365413742459454e+00
9.002475955197897228e-01,1.493949396927054529e+00
9.051948688500794926e-01,1.495426322510838624e+00
8.983072443246680194e-01,1.495402861286273755e+00
9.043282989131302685e-01,1.494481563547125802e+00
9.005224593879334050e-01,1.488257828111243741e+00
9.012829710756544710e-01,1.506623326795745399e+00
