x,v,phi,omega
-8.807713914879592432e-01,-2.579742372197547581e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.820566669399566573e-01,-2.561381294311869741e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.833327945627239552e-01,-2.543150899700908490e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.845998394650900210e-01,-2.525050258238535281e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.858578662924778691e-01,-2.507078446418708334e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.871069392302026735e-01,-2.489234547308354431e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.883471220067463703e-01,-2.471517650500587235e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.895784778970095008e-01,-2.453926852068256947e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.908010697255392962e-01,-2.436461254517831992e-02,1.495996501709425219e+00,0.000000000000000000e+00
-8.920149598697350024e-01,-2.419119966743607519e-02,1.495996501709425219e+00,0.000000000000000000e+00
