x,phi
-9.442319592086831914e-01,1.499597707623431031e+00
-9.430191031221225595e-01,1.499702729733210838e+00
-9.476882158087628349e-01,1.491723613138171700e+00
-9.617167263082588846e-01,1.489229937384713764e+00
-9.509544975174942794e-01,1.494400840160127197e+00
-9.504818007487298992e-01,1.493070005770789965e+00
-9.384968694067341577e-01,1.489896778805009703e+00
-9.314936611147175416e-01,1.492328707618618910e+00
-9.599273575916550394e-01,1.498353642843571754e+00
-9.607762271627049433e-01,1.492130774697250306e+00
-9.417775578962801486e-01,1.497115293626938737e+00
-9.568368762051915333e-01,1.493954143887630259e+00
-9.575479718182396960e-01,1.507016236415313237e+00
-9.449376397648934223e-01,1.494614955948800450e+00
-9.526726731868014886e-01,1.487235818182658598e+00
-9.377368465204420911e-01,1.493188003811843689e+00
-9.468746433203311108e-01,1.498625882685588717e+00
-9.650237234549022824e-01,1.497688703135927835e+00
-9.355107559297299868e-01,1.496954197680847809e+00
-9.374973087860142273e-01,1.495455435252999843e+00
-9.575601304730497754e-01,1.504759228600604182e+00
-9.226868409324923137e-01,1.493933073409550394e+00
-9.599646708022593344e-01,1.486705972953962451e+00
-9.444748622630970702e-01,1.493005395454078732e+00
-9.458350917036042471e-01,1.501314480789578631e+00
-9.358280457986911660e-01,1.495415951996515780e+00
-9.669461140083097650e-01,1.493660231611915190e+00
-9.344434584969496527e-01,1.494587949893381618e+00
-9.630810219305826481e-01,1.496130154948821733e+00
-9.376666079131351639e-01,1.498669217406650933e+00
-9.220541760564479050e-01,1.495340294761370536e+00
-9.489576865531387240e-01,1.483836444558160217e+00
-9.470258144116656673e-01,1.491569309513726793e+00
-9.425288715668018735e-01,1.502168467589746204e+00
-9.401515850244538397e-01,1.493959976247760446e+00
-9.589875604771564976e-01,1.496912591880514842e+00
-9.603095829860128774e-01,1.494700248610313364e+00
-9.524145418537623975e-01,1.489970675317687787e+00
-9.376084180820186686e-01,1.496103313243888566e+00
-9.602170182004734489e-01,1.495425531972140343e+00
-9.392169155332178443e-01,1.497241875070366879e+00
-9.569106100907804890e-01,1.499119757271061060e+00
-9.574781009795134690e-01,1.496076561336218136e+00
-9.198824424705256408e-01,1.503825979692935189e+00
-9.606758899609311175e-01,1.500608466604576696e+00
-9.593930448324358151e-01,1.498210145916960112e+00
-9.280395930206853938e-01,1.499800232377303644e+00
-9.424505972257154474e-01,1.493454535010475537e+00
-9.647594195811681761e-01,1.497717055002652620e+00
-9.540450649297552710e-01,1.494517865195688966e+00
-9.635981004946222450e-01,1.502062902478749296e+00
-9.563115550599918802e-01,1.490153810837435033e+00
-9.443674626483347101e-01,1.492895593876509830e+00
-9.418341099009683859e-01,1.489094527102312604e+00
-9.510310573253106803e-01,1.488978797839499268e+00
-9.581393918632012952e-01,1.497547725368407079e+00
-9.508173039578979857e-01,1.500086046491882374e+00
-9.480003706821207299e-01,1.490045547965169970e+00
-9.500720346156168450e-01,1.500443179768864432e+00
-9.695393394733066161e-01,1.493889794393349346e+00
-9.378212734209103729e-01,1.494339310665071086e+00
-9.521513411179285402e-01,1.494278342959603156e+00
-9.413475496059036107e-01,1.501126586989588674e+00
-9.362330295019152260e-01,1.493863999373052698e+00
-9.436514704231487860e-01,1.485506418241155480e+00
-9.489952325647308395e-01,1.493617619057055146e+00
-9.540702681574275701e-01,1.495198411138126904e+00
-9.438048609461465732e-01,1.494669875069457143e+00
-9.529324918580570625e-01,1.489270858828944499e+00
-9.411441042825593462e-01,1.494369681698366481e+00
-9.610345044940766801e-01,1.495408251109489273e+00
-9.607189798631800004e-01,1.491439481662506505e+00
-9.608040957077573774e-01,1.495592255069228882e+00
-9.558001204960258068e-01,1.495650273325447532e+00
-9.553228423899051691e-01,1.501101201524467355e+00
-9.508627082456796442e-01,1.497703118957121271e+00
-9.545899571459173227e-01,1.487976810423685903e+00
-9.472840845415743116e-01,1.495248887233651125e+00
-9.486595423036456864e-01,1.485483624053880902e+00
-9.675787702699611970e-01,1.497075066813000399e+00
-9.547781507178441096e-01,1.497144307892274595e+00
-9.544630241961430395e-01,1.495445080250452197e+00
-9.374725380479066450e-01,1.494335950011058678e+00
-9.601406646787636889e-01,1.494474658465670291e+00
-9.462433115492445701e-01,1.492609367414589938e+00
-9.565265070846060702e-01,1.498808947546591552e+00
-9.594845333558154055e-01,1.500429278707707592e+00
-9.516126100178530223e-01,1.501787045355374772e+00
-9.552045796619893503e-01,1.494054109060531266e+00
-9.409994563312626958e-01,1.493000942301360379e+00
-9.569637974153833992e-01,1.493617698178571374e+00
-9.695896743101756199e-01,1.495512033638115135e+00
-9.545509915259287048e-01,1.492498738159559579e+00
-9.563671085487265300e-01,1.497067214941299351e+00
-9.724475233530636142e-01,1.492011434308961881e+00
-9.600739543634668749e-01,1.499885211570130439e+00
-9.450068141118015408e-01,1.501742485658876136e+00
-9.491659398396012914e-01,1.500330174934862981e+00
-9.395661634119870653e-01,1.491792475877300239e+00
-9.652199778310303069e-01,1.504375110215876443e+00
-9.509304017901861750e-01,1.494335224814040464e+00
-9.512264205961121766e-01,1.486345637819311394e+00
-9.578811004113448879e-01,1.504503741854617882e+00
-9.375953918401702669e-01,1.497700474308168772e+00
-9.630954816682072428e-01,1.492121866437363664e+00
-9.605601528205007789e-01,1.492887221850540236e+00
-9.459184439412481327e-01,1.502710460925237745e+00
-9.469965833585581860e-01,1.498575952245913001e+00
