x,phi
8.952887548885400948e-01,1.497244057439704568e+00
9.116947938198226575e-01,1.489797919868528497e+00
8.969478947348231701e-01,1.500726924125974859e+00
9.073099772326682633e-01,1.498035593313977731e+00
9.068291759229873961e-01,1.483893265341282186e+00
9.087196940859484373e-01,1.492453208428245359e+00
8.893632504082418233e-01,1.490228216657750959e+00
9.121932033142012841e-01,1.506659291608113627e+00
8.957073508400278383e-01,1.504614227184986275e+00
9.148974043815346624e-01,1.500151949073304625e+00
9.012229633196557899e-01,1.500063279748927725e+00
8.956645854317908384e-01,1.495723342563780367e+00
8.807641608806434652e-01,1.490839563663496792e+00
8.970222179336460044e-01,1.488482523290949100e+00
8.896529088073737990e-01,1.489330161894769189e+00
9.020311404936679489e-01,1.501913841629664237e+00
8.887441812894284476e-01,1.496146146597360227e+00
8.958074081472764405e-01,1.493077664101854607e+00
8.998633893728237299e-01,1.492202606806395826e+00
9.027186224461382080e-01,1.491873379002063293e+00
8.972049747360831828e-01,1.488523394839782910e+00
9.001072466498190039e-01,1.500866311347906601e+00
9.023697022436486526e-01,1.497503390300036985e+00
9.057318321579386211e-01,1.500904321033800670e+00
9.131208312725087595e-01,1.495101700778354248e+00
9.086573649836734434e-01,1.489877112510761048e+00
9.246927660865602583e-01,1.494995103711179052e+00
8.900009845011151999e-01,1.502394579623513859e+00
9.100333911959519462e-01,1.494350185236015038e+00
9.132918097373333710e-01,1.495655442594476137e+00
9.195599942231578172e-01,1.496396343545271845e+00
8.921324168890104600e-01,1.493540664617506231e+00
9.141517816659638918e-01,1.501262004762727864e+00
8.883844826160501862e-01,1.489840081544838712e+00
9.033367491654817893e-01,1.490352590381221143e+00
9.021847360779684522e-01,1.503592208942461594e+00
8.894271619897305969e-01,1.494554652315597476e+00
8.975390635842012133e-01,1.493718843565418508e+00
9.156498516229725215e-01,1.497191861381546474e+00
9.047537104366618621e-01,1.492116685177607316e+00
9.145526999299060655e-01,1.503243492683812743e+00
9.173173724118700578e-01,1.500301498981721160e+00
9.046458329272879517e-01,1.500416578441752469e+00
8.954689089174371341e-01,1.494866266788945852e+00
8.996098864480209789e-01,1.491689106913951068e+00
8.960206634794428693e-01,1.499014715880736981e+00
8.971104593235973423e-01,1.499650224726457370e+00
8.872302528873193816e-01,1.489969635499259315e+00
8.899416754245769168e-01,1.490376942689419559e+00
8.946588926634014838e-01,1.497415491267122034e+00
8.964997686887176132e-01,1.488877298806692506e+00
8.973487083537154962e-01,1.497997826439807723e+00
